"uniprot_id","protein","gene","description","n_seq","sum_spectra","is_keratin","CR006_T1","CR008_T1","CR009_T1","CR009_T2","CR010_T1","CR010_T2","CR015_T1","CR015_T2","CR017_T1","CR017_T2","CR018_T1","CR018_T2","CR022_T1","CR022_T2","CR072_T1","CR072_T2","CR149_T1","CR149_T2","CR163_T1","CR163_T2","CR383_T1","CR386_T2","logFC_Baseline_CREvPLA","CI.L_Baseline_CREvPLA","CI.R_Baseline_CREvPLA","average_intensity_Baseline_CREvPLA","t_Baseline_CREvPLA","B_Baseline_CREvPLA","P.Value_Baseline_CREvPLA","adj.P.Val_Baseline_CREvPLA","sig.PVal_Baseline_CREvPLA","sig.FDR_Baseline_CREvPLA","logFC_Training_CREvPLA","CI.L_Training_CREvPLA","CI.R_Training_CREvPLA","average_intensity_Training_CREvPLA","t_Training_CREvPLA","B_Training_CREvPLA","P.Value_Training_CREvPLA","adj.P.Val_Training_CREvPLA","sig.PVal_Training_CREvPLA","sig.FDR_Training_CREvPLA","logFC_Training_CRE","CI.L_Training_CRE","CI.R_Training_CRE","average_intensity_Training_CRE","t_Training_CRE","B_Training_CRE","P.Value_Training_CRE","adj.P.Val_Training_CRE","sig.PVal_Training_CRE","sig.FDR_Training_CRE","logFC_Training_PLA","CI.L_Training_PLA","CI.R_Training_PLA","average_intensity_Training_PLA","t_Training_PLA","B_Training_PLA","P.Value_Training_PLA","adj.P.Val_Training_PLA","sig.PVal_Training_PLA","sig.FDR_Training_PLA","logFC_Interaction","CI.L_Interaction","CI.R_Interaction","average_intensity_Interaction","t_Interaction","B_Interaction","P.Value_Interaction","adj.P.Val_Interaction","sig.PVal_Interaction","sig.FDR_Interaction"
"P02766","TTHY_HUMAN","TTR","Transthyretin",14,14,FALSE,30.0660574851681,30.2660114717901,29.6261358155676,30.292995519534,30.2577496997925,30.0326560062679,29.8072445538315,29.6922425104204,29.888157436062,30.0123631570757,29.7902032122743,30.0745736328509,30.3326898451632,29.7662520217928,30.3902706183508,30.7051989074557,29.8603177615462,29.6252558520264,30.272546999051,30.0589395132864,31.4048601043436,30.473076360005,0.414195553525115,-0.00310171531018022,0.83149282236041,30.1225362947116,2.06953204040373,-4.39939200476635,0.0515691870875932,0.96930920464428,0,0,0.315301587480381,-0.130475470394623,0.761078645355384,30.1225362947116,1.47475782187876,-4.52967455297285,0.155738815844857,0.994350208748321,0,0,0.000712003513260839,-0.354761511878065,0.356185518904587,30.1225362947116,0.00417625637880669,-4.70117748526532,0.996708928374661,0.997940272061553,0,0,0.0996059695579952,-0.25369813948039,0.452910078596381,30.1225362947116,0.587826205627105,-5.40907023793967,0.563182496329617,0.980641876538483,0,0,-0.0988939660447343,-0.600077778241492,0.402289846152023,30.1225362947116,-0.411419643440917,-4.64191626175103,0.685109904442995,0.996101305024912,0,0
"P02768","ALBU_HUMAN","ALB","Albumin",68,68,FALSE,32.4162244503785,34.0034000737911,31.6163064952962,34.5070166526184,34.1900625119262,32.3079665418103,32.4851962223126,34.126831310078,33.001964920189,34.4246757910747,33.4280851120103,34.1859064459844,32.5700937363012,30.8316222688319,32.3636110179116,33.1337322921028,33.1418278644555,33.4334758114955,33.2917549239775,34.0318500764279,32.8377151130819,34.3673735808961,0.0515360644740497,-0.992775671822573,1.09584780077067,33.2134860551342,0.102894783217652,-4.67343482508459,0.919064100086821,0.974251682600964,0,0,-0.599937348464891,-1.71552148494863,0.515646788018848,33.2134860551342,-1.12128453885734,-4.5836683736235,0.275358391039265,0.994350208748321,0,0,0.423007847407462,-0.466586194513528,1.31260188932845,33.2134860551342,0.991445448073298,-4.60674525995725,0.333230705982804,0.8965095353838,0,0,1.0744812603464,0.190316289460303,1.9586462312325,33.2134860551342,2.53383193297297,-3.11356929242748,0.0196857342304324,0.498014321943626,1,0,-0.651473412938941,-1.9057163141201,0.602769488242222,33.2134860551342,-1.08299713912865,-4.5892992868895,0.291605469608956,0.996101305024912,0,0
"P02774","VTDB_HUMAN","GC","Vitamin D-binding protein",26,26,FALSE,28.6104635047978,28.5699800007692,29.1288815805635,28.9317533094023,28.1569138352367,29.3872779182505,28.651152765687,28.5919851910177,29.0455360291739,29.1116563524792,28.9643797053681,28.6925377456433,28.6416455424672,28.6920588896928,29.1401347610448,28.8153318222621,28.6563558385811,28.6553821980243,28.982314049111,28.9359975623507,29.4826968432948,28.9101509492272,0.0372302785372938,-0.308629284951853,0.38308984202644,28.8524811997475,0.224444393206615,-4.67038695057024,0.824672818520014,0.972684372382738,0,0,0.127000444120622,-0.242463413336297,0.49646430157754,28.8524811997475,0.716713432354799,-4.63071588761367,0.48178019256448,0.994350208748321,0,0,0.052543610328879,-0.242075894870236,0.347163115527994,28.8524811997475,0.371852477202923,-4.68739445289608,0.713886214643802,0.982662080818826,0,0,-0.0372265552544491,-0.330048037820075,0.255594927311177,28.8524811997475,-0.265070977806352,-5.53123891445601,0.793648760666146,0.985836210711108,0,0,0.0897701655833281,-0.325615286130742,0.505155617297399,28.8524811997475,0.450601889822099,-4.64006550797633,0.657089800137938,0.996101305024912,0,0
"P02775","CXCL7_HUMAN","PPBP","Platelet basic protein",4,4,FALSE,25.2500524416977,24.9794965142419,24.1826992976074,24.0046116983191,24.5479644417821,26.2776232931233,21.9227388114484,24.8213034780321,23.8071227046307,24.7898098148023,23.360645680086,23.1207613210383,24.2471326229703,24.7437602987726,26.9508519364747,24.2165573133593,24.4952822028106,23.6618681302211,24.6895954317503,24.5732178926682,25.8328092404593,25.6332286612173,0.96937741087498,-0.218202966219154,2.15695778796911,24.5504151467052,1.70193177571681,-4.47790371513224,0.104154967730234,0.96930920464428,0,0,0.0968424229340634,-1.17178818173941,1.36547302760754,24.5504151467052,0.159163223767491,-4.66337758479074,0.875125528210543,0.994350208748321,0,0,-0.252396944009408,-1.26403397828396,0.759240090265144,24.5504151467052,-0.520201544113646,-4.67436010977289,0.608594429725988,0.982662080818826,0,0,0.620138043931508,-0.385325107581035,1.62560119544405,24.5504151467052,1.28598078798518,-4.85317972415863,0.213038295586895,0.975226410142607,0,0,-0.872534987940917,-2.29884688867138,0.553776912789546,24.5504151467052,-1.2755004303425,-4.56701137741178,0.216648264612172,0.996101305024912,0,0
"P02776","PLF4_HUMAN","PF4","Platelet factor 4",4,4,FALSE,24.3782632053738,23.7381288990947,21.809944727416,22.5916462746622,23.001308048693,25.2401969202364,19.8725143972641,22.8848066907676,22.8790416387793,23.224154159268,21.7931738818286,21.6180278149197,22.3415085542187,23.2944462574836,24.7532469717932,21.4456580417257,23.6838269908152,22.3571438964804,23.4045062059153,23.2090514309051,23.9109375970292,23.003003125464,0.58828503379484,-0.867723192614343,2.04429326020402,22.9288425331879,0.84243467761335,-4.62145435061419,0.409437518730872,0.96930920464428,0,0,0.164593327672705,-1.39078484487571,1.71997150022112,22.9288425331879,0.220642154805851,-4.66178225566714,0.827592370155492,0.994350208748321,0,0,-0.21403483753047,-1.45433138709798,1.02626171203704,22.9288425331879,-0.359808315704509,-4.6882678816836,0.722735791891346,0.982662080818826,0,0,0.209656868591665,-1.02307032039718,1.44238405758051,22.9288425331879,0.354612781091415,-5.50646058392624,0.726565709991721,0.980641876538483,0,0,-0.423691706122135,-2.1723917528258,1.32500834058153,22.9288425331879,-0.50518088047952,-4.63721850081438,0.618915236384485,0.996101305024912,0,0
"P02786","TFR1_HUMAN","TFRC","Transferrin receptor protein 1",10,10,FALSE,21.4910211252597,21.1148741545942,21.3551354763808,21.3572121205103,21.9776048219769,22.1498135091389,21.8019951684837,21.0682233698899,21.1900696858081,20.7637427402879,21.3505093072384,21.1576065053795,21.579208899279,21.6239366170721,22.4617762080755,21.9274599352401,21.2457971528944,21.6217142063646,20.615410402068,20.9685331571538,21.5373267598435,21.225437269497,-0.116195500265363,-0.605120225202642,0.372729224671916,21.4356549360198,-0.495518158989118,-4.65559671691249,0.625597745497598,0.970323593063465,0,0,0.292840477578576,-0.2294524816186,0.815133436775751,21.4356549360198,1.1690395378466,-4.577005809165,0.256038234902654,0.994350208748321,0,0,0.199287220357331,-0.217201943878703,0.615776384593365,21.4356549360198,0.997672513497567,-4.60560619077479,0.330274455428763,0.8965095353838,0,0,-0.209748757486608,-0.623696145191611,0.204198630218395,21.4356549360198,-1.05649273527818,-5.07683412889836,0.303251612266478,0.980641876538483,0,0,0.409035977843939,-0.178174089945968,0.996246045633845,21.4356549360198,1.45238006976869,-4.5442735893724,0.161797864411271,0.996101305024912,0,0
"P02787","TRFE_HUMAN","TF","Serotransferrin",57,57,FALSE,32.6066431352343,31.7758773611753,32.2401151023193,31.9709187397105,31.969519245551,32.5912109747694,32.1827619341312,32.056638700243,32.4399650817282,32.4668528096093,32.5339312866981,32.2098612898714,32.7689042749997,32.8071565486104,32.8877760081205,32.2593322085542,32.3621752517074,32.2897933056459,32.1924425305873,32.2363625374008,33.0303414754787,32.1697834042611,-0.104573517283363,-0.440425503553904,0.231278468987177,32.3658346912003,-0.649211282813152,-4.6424868442559,0.523536940554972,0.96930920464428,0,0,-0.00124258871803562,-0.360015869787003,0.357530692350932,32.3658346912003,-0.00722136968179289,-4.66510872575299,0.994309281231617,0.994350208748321,0,0,-0.0650616167888316,-0.351156195226798,0.221032961649135,32.3658346912003,-0.474162809966488,-4.67885178007775,0.640483912386691,0.982662080818826,0,0,-0.168392545354159,-0.452741127623263,0.115956036914945,32.3658346912003,-1.23476428394335,-4.90630805832712,0.231130413521299,0.975226410142607,0,0,0.103330928565327,-0.300035188070722,0.506697045201377,32.3658346912003,0.534125340383732,-4.63558299289429,0.599101549616035,0.996101305024912,0,0
"P02790","HEMO_HUMAN","HPX","Hemopexin",29,29,FALSE,31.6645020807356,31.1276882349288,31.4327864882772,31.4048804686301,31.4267816507807,31.366943062807,31.3027475011183,31.0969743363966,31.3333633356618,31.2713732123804,31.4382982719357,31.2454955663958,31.5939050539178,31.4823336690794,31.4818672468377,31.3251352478169,31.5497584626213,31.2175680586842,31.2183491996665,31.2924144142389,31.4205527015378,31.3672632583469,-0.102632382780069,-0.27196421412159,0.0666994485614526,31.3664082510362,-1.26374098643951,-4.55996396657792,0.22075498909838,0.96930920464428,0,0,0.0840005126285028,-0.0968879120446118,0.264888937301617,31.3664082510362,0.968240900827811,-4.60352006452617,0.344408295275076,0.994350208748321,0,0,-0.00912662317807644,-0.153371471754786,0.135118225398633,31.3664082510362,-0.131923471801566,-4.69943481229596,0.896353830943171,0.996032030693816,0,0,-0.195759518586648,-0.339124060537598,-0.0523949766356985,31.3664082510362,-2.84703890159494,-2.58468408326645,0.00991672068407465,0.498014321943626,-1,0,0.186632895408572,-0.0167386075846539,0.390004398401797,31.3664082510362,1.9134202240858,-4.47711251881713,0.070015950290639,0.996101305024912,0,0
"P03951","FA11_HUMAN","F11","Coagulation factor XI",11,11,FALSE,23.0114404006401,22.7525008163425,23.0503799192661,22.9933245350068,23.0956373385458,23.3642805601537,23.1508497076166,22.7971360698766,23.1430360762627,22.8713794062853,23.4189237359693,23.1847892601865,23.1439901287355,22.8466788325772,23.0805683069397,22.8906595507417,23.2875311575651,23.1971338342351,22.9320741607161,23.0557869616046,23.4047538902725,22.8157081982415,-0.191304770543486,-0.449918586230779,0.0673090451438074,23.0676619476264,-1.54236209153829,-4.50953435285964,0.138552192208567,0.96930920464428,0,0,0.0176999381748111,-0.25856380590546,0.293963682255082,23.0676619476264,0.133585746145779,-4.66388989914944,0.895055937774677,0.994350208748321,0,0,-0.0246292227044904,-0.244928680804732,0.195670235395752,23.0676619476264,-0.233103900938523,-4.69574188226088,0.818033406778495,0.996032030693816,0,0,-0.233633931422787,-0.452588931994524,-0.0146789308510503,23.0676619476264,-2.22481197431409,-3.60853233816355,0.0376808176013604,0.633615955667383,-1,0,0.209004708718297,-0.101596552571205,0.519605970007799,23.0676619476264,1.40302406449007,-4.55081728919442,0.175838245513063,0.996101305024912,0,0
"P03952","KLKB1_HUMAN","KLKB1","Plasma kallikrein",17,17,FALSE,26.449452027447,26.0753450442758,26.3004763093871,26.4092152236009,26.7047498580309,27.0052119082349,26.4920762383575,26.4529388388808,26.7692648993223,26.5015716744667,26.6511667400534,26.3743266594479,26.5454311988605,26.503360072346,26.8312307686398,26.4161987500768,26.8749962945281,26.5634626444674,26.8036669056007,26.760606327874,27.1132342049433,26.4291082398734,-0.0518742145520186,-0.331793824741409,0.228045395637372,26.5921404922143,-0.386394088756287,-4.66285703542279,0.703256641102733,0.972684372382738,0,0,0.112074985679445,-0.186948635107766,0.411098606466657,26.5921404922143,0.781475668396422,-4.6243979667924,0.443612736928024,0.994350208748321,0,0,-0.0413112773744437,-0.27976001713906,0.197137462390172,26.5921404922143,-0.361231701613746,-4.68816612238566,0.721687832750781,0.982662080818826,0,0,-0.205260477605908,-0.442253997252854,0.031733042041039,26.5921404922143,-1.80584773488969,-4.22072245626897,0.0859113536515698,0.95754492511197,0,0,0.163949200231464,-0.172240820218253,0.500139220681181,26.5921404922143,1.01680283718082,-4.59630396538667,0.321306983173048,0.996101305024912,0,0
"P04003","C4BPA_HUMAN","C4BPA","C4b-binding protein alpha chain",23,23,FALSE,29.0604750787338,28.9547912463075,29.2490822101397,29.5432058170583,29.3949911476087,28.9027839748773,29.4071937025404,29.2117263744753,28.8441768888468,28.8449520593068,28.8580645682768,28.7314166236603,28.869794821097,28.7377817960545,28.7997106758346,28.9005823073718,29.0133212496129,29.1445469245964,29.1543290038767,29.2176684373944,28.7101027509743,29.108307788651,0.036767299766943,-0.248427751950626,0.321962351484512,29.0299547930589,0.268801702104405,-4.66871568941494,0.790816507855724,0.972684372382738,0,0,0.110582508741579,-0.194076592982248,0.415241610465407,29.0299547930589,0.756805963580902,-4.62686244088304,0.457928562412737,0.994350208748321,0,0,0.0495504702723295,-0.19339213965467,0.292493080199329,29.0299547930589,0.425261779670252,-4.68318443929962,0.675155060121253,0.982662080818826,0,0,-0.0242647387023069,-0.265724703035315,0.217195225630701,29.0299547930589,-0.209528329861303,-5.54303766281937,0.836140686202865,0.985836210711108,0,0,0.0738152089746364,-0.268710740544287,0.41634115849356,29.0299547930589,0.449329196595233,-4.64012817134338,0.657992112954425,0.996101305024912,0,0
"P04004","VTNC_HUMAN","VTN","Vitronectin",12,12,FALSE,29.2205761302062,29.1104394083488,28.7909533975364,28.6793036810736,28.83143529775,28.9342527501502,29.15371986152,28.8248036364769,29.0223237962109,29.3088600729642,28.8476599477266,28.6172235265847,29.3396426959678,29.285011037104,29.6525327491763,29.0545560339971,28.9375695216703,28.9672915365404,28.9684165879231,28.9063640437993,29.2511255454904,28.6028412727931,0.0757066183868496,-0.205725104628914,0.357138341402613,29.0139501150459,0.560884014742618,-4.6504263455009,0.581063629156548,0.96930920464428,0,0,0.0597678656208593,-0.240871066977036,0.360406798218754,29.0139501150459,0.414509788410655,-4.65342609201536,0.682882377719533,0.994350208748321,0,0,-0.138373546010861,-0.378110374872152,0.10136328285043,29.0139501150459,-1.2034570033811,-4.5647683307091,0.242754755514114,0.85657495108128,0,0,-0.122434793244871,-0.360708540956521,0.11583895446678,29.0139501150459,-1.07137355151929,-5.06348043019994,0.296672551319689,0.980641876538483,0,0,-0.0159387527659902,-0.353944856203522,0.322067350671541,29.0139501150459,-0.0983200421645546,-4.65074097756756,0.922650107222911,0.996101305024912,0,0
"P04040","CATA_HUMAN","CAT","Catalase",4,4,FALSE,20.065129164151,18.9808912187561,NA,NA,19.149607074944,NA,18.8306032212277,19.2100164777524,18.4854989968344,18.1420139885558,18.5959888749061,19.0316726123462,18.8629223292102,18.2719608984386,17.9943602975482,18.2538886442569,18.2295076977082,18.2510733009474,18.9698027340473,18.5721893359398,19.2751750311266,17.8725714756517,0.211222405269279,-0.441040377336502,0.86348518787506,18.6865722828605,0.682795154863366,-4.63551995394377,0.503860911233952,0.96930920464428,0,0,-0.0673170674235664,-0.826579084131286,0.691944949284154,18.6865722828605,-0.186941860190694,-4.64818910948141,0.853901079090547,0.994350208748321,0,0,-0.462215973650139,-1.09323679212981,0.168804844829536,18.6865722828605,-1.54445161895028,-4.51184696509985,0.140740450504043,0.85657495108128,0,0,-0.183676500957294,-0.712998621744778,0.345645619830191,18.6865722828605,-0.731655428795778,-5.32459637968766,0.474264097589453,0.980641876538483,0,0,-0.278539472692845,-1.10217117491764,0.545092229531953,18.6865722828605,-0.713061092536854,-4.61870217225949,0.485403408382121,0.996101305024912,0,0
"P04070","PROC_HUMAN","PROC","Vitamin K-dependent protein C",4,4,FALSE,22.9037751436728,22.5338403923711,22.9612573287907,22.5889578586723,23.0893508834487,22.9764416623884,22.7582335736292,22.542383719581,22.8352495475852,22.7172429500789,22.6216888049082,22.6513829983695,23.1734120970246,23.1552520037685,22.6089671326914,22.5141992473063,22.7135233292954,22.3908631883752,22.9081224069776,23.0527954329521,22.4926664274047,22.7805643701786,0.0936556755522773,-0.193368667288585,0.38068001839314,22.7713713863396,0.680342550917737,-4.63943283252528,0.504033992625204,0.96930920464428,0,0,0.132859541022786,-0.173753697657688,0.439472779703259,22.7713713863396,0.903470777022155,-4.61119416217416,0.376955678381696,0.994350208748321,0,0,-0.0953889881076115,-0.339889874579497,0.149111898364274,22.7713713863396,-0.81344851042483,-4.63671903819769,0.425473530670895,0.93649161317854,0,0,-0.13459285357812,-0.377601584506919,0.108415877350679,22.7713713863396,-1.15481492470498,-4.98560012961354,0.261684319882365,0.980641876538483,0,0,0.0392038654705082,-0.305519105613757,0.383926836554774,22.7713713863396,0.237121498329469,-4.64815290505957,0.814957767130574,0.996101305024912,0,0
"P04114","APOB_HUMAN","APOB","Apolipoprotein B-100",193,193,FALSE,29.2124611374656,29.1282848128165,28.9002027025122,29.2000894115545,29.1847792935286,28.9859313422957,29.0926698317723,29.2653448322768,28.7628602778253,29.2636879036912,29.1610836137143,29.0269336988296,28.9333154067519,28.7252004751904,28.5535600140677,28.718200271986,28.9917814780625,28.8318970989205,29.5928711818917,29.5716767049131,29.3066805656294,28.6470586361635,0.163838422461382,-0.178607925267708,0.506284770190471,29.0480259405391,0.997551861597427,-4.60115233501037,0.330331559967755,0.96930920464428,0,0,0.117147578688247,-0.248670117163882,0.482965274540375,29.0480259405391,0.667699223491367,-4.63516749177794,0.511904686782427,0.994350208748321,0,0,-0.070572785999719,-0.36228475286674,0.221139180867302,29.0480259405391,-0.504423465359772,-4.67594422483274,0.619437834492699,0.982662080818826,0,0,-0.0238819422265841,-0.313813630769765,0.266049746316597,29.0480259405391,-0.171745838647906,-5.54949289877282,0.865351262447073,0.985836210711108,0,0,-0.0466908437731348,-0.457976943264628,0.364595255718358,29.0480259405391,-0.236700925061385,-4.64816395799779,0.815279590829013,0.996101305024912,0,0
"P04180","LCAT_HUMAN","LCAT","Phosphatidylcholine-sterol acyltransferase",7,7,FALSE,23.1741610567782,22.8831609150093,23.2302453659239,23.1224891396769,22.5633179609946,23.5036915556344,23.5430680150917,22.8530121884554,22.6109650395309,22.641773941545,23.0138365447152,22.8816985116335,22.9083348440364,22.8813420352558,23.4244547798689,23.0974339817421,23.0065610193577,23.2200948296064,23.1725996173734,23.1587849047428,23.1648509833183,23.0826485705448,-0.0110067331225601,-0.357722041572639,0.335708575327519,23.0517511727653,-0.0661908081305793,-4.67391123770506,0.947878555225624,0.975312283066458,0,0,0.15296537091233,-0.217412634561997,0.523343376386658,23.0517511727653,0.861113107598296,-4.61596713610945,0.399311637156824,0.994350208748321,0,0,0.0641974563472942,-0.23115101281171,0.359545925506298,23.0517511727653,0.453205697476671,-4.68076418994936,0.655245431324507,0.982662080818826,0,0,-0.099774647687596,-0.393320645445546,0.193771350070354,23.0517511727653,-0.70868999871453,-5.34036302860153,0.48663947441136,0.980641876538483,0,0,0.16397210403489,-0.252441117458229,0.580385325528009,23.0517511727653,0.821027537290288,-4.61484835777731,0.42124289497188,0.996101305024912,0,0
"P04196","HRG_HUMAN","HRG","Histidine-rich glycoprotein",15,15,FALSE,28.0329617807607,27.8464067074404,28.170180803868,28.1790265720005,26.8194193986256,27.9215032665149,28.0369355537809,27.7552354617094,27.7891063926165,28.0111595017723,28.4079769608238,28.3432881487028,28.1272618407443,28.0374701771242,28.1576411597622,28.1263865968871,27.6771700666081,27.8080932423407,27.4775866910315,27.5715025302661,27.4975048601777,28.3314866110514,-0.320442105682456,-0.708096743710413,0.0672125323454998,27.9147865602095,-1.72352210179786,-4.47349316746263,0.100112582827926,0.96930920464428,0,0,-0.125414973733889,-0.539526344493682,0.288696397025904,27.9147865602095,-0.631458044585416,-4.63827248985246,0.534842895200146,0.994350208748321,0,0,0.229830097213579,-0.100392425742685,0.560052620169843,27.9147865602095,1.45115056106204,-4.50818581859143,0.162136243846881,0.85657495108128,0,0,0.0348029652650119,-0.293404254699138,0.363010185229162,27.9147865602095,0.221095743677311,-5.54080676362124,0.827243945990047,0.985836210711108,0,0,0.195027131948567,-0.270555185052623,0.660609448949757,27.9147865602095,0.87339524126306,-4.61021874822787,0.392742379635783,0.996101305024912,0,0
"P04217","A1BG_HUMAN","A1BG","Alpha-1B-glycoprotein",18,18,FALSE,29.1033454728287,28.5835503053528,28.9428544592107,28.8101397221186,28.7034198482507,29.1564577370435,28.972678170192,28.6271273698889,28.5217505118533,28.8715814012703,28.8864982605164,28.8143159700586,28.6793894264622,28.6760047693282,28.9842970167306,28.8397636303896,29.0656313294839,29.2886534253076,28.6992348838274,28.8847576307742,28.6519853806507,28.8739657515587,-0.165103111000771,-0.41453751534746,0.0843312933459166,28.8471546578681,-1.38010193844938,-4.53972288098155,0.182683550959255,0.96930920464428,0,0,-0.102436918731275,-0.3688947731352,0.16402093567265,28.8471546578681,-0.801567766460529,-4.62233887644499,0.432158882804908,0.994350208748321,0,0,0.102630298147574,-0.109849703986481,0.315110300281628,28.8471546578681,1.00709350011811,-4.60387165702729,0.325836723386435,0.8965095353838,0,0,0.0399641058780773,-0.171219159800112,0.251147371556267,28.8471546578681,0.394568911709375,-5.49312543029975,0.697308159915314,0.980641876538483,0,0,0.0626661922694964,-0.23691038059526,0.362242765134253,28.8471546578681,0.436151854248629,-4.64076694509293,0.66736588539227,0.996101305024912,0,0
"P04275","VWF_HUMAN","VWF","von Willebrand factor",59,59,FALSE,22.8683791056087,26.4465864199279,23.4587969024616,24.284315146806,24.7375017528487,23.4559114058813,24.9907154692477,27.2430285511202,26.1655572873744,24.0470375300774,23.85157722587,25.9143394991758,24.340320160517,26.4136478148428,24.4067705054948,25.9103136450789,25.664745471863,24.0782104152076,25.0747524566675,23.0182378235178,24.7220414700943,24.8235544033964,0.206465246048811,-1.35877600783491,1.77170649993253,24.8143791119582,0.27502864984171,-4.66845731430428,0.786095830176809,0.972684372382738,0,0,-0.198234444658766,-1.87030060260016,1.47383171328263,24.8143791119582,-0.247194000470908,-4.66093496611606,0.807260427050751,0.994350208748321,0,0,-0.112756151622925,-1.44610255119685,1.220590247951,24.8143791119582,-0.176323223492873,-4.69806493834596,0.861800920152143,0.996032030693816,0,0,0.291943539084652,-1.03326562937454,1.61715270754385,24.8143791119582,0.459331998787776,-5.46854901675553,0.650914888083887,0.980641876538483,0,0,-0.404699690707577,-2.28459116667768,1.47519178526253,24.8143791119582,-0.448861501928081,-4.64015115628321,0.658323833508307,0.996101305024912,0,0
"P04278","SHBG_HUMAN","SHBG","Sex hormone-binding globulin",13,13,FALSE,21.0530044656052,22.6001683786576,22.6913699890676,22.8783732825692,21.3715137414074,22.8654128889086,22.8903322321871,22.4726508226275,22.4731763742971,22.9484942622491,21.5437989991565,22.7530492142016,20.8938043499389,20.2786487105419,21.3992394471087,21.1846917991785,21.2041144768213,21.4582927079209,22.2867637813994,22.6580438424763,21.0576512123965,23.2340407087106,0.00296121386976722,-0.901172774306021,0.907095202045556,22.0089379857922,0.00682887626779164,-4.67424414409941,0.994618576039293,0.99764173280537,0,0,-0.464837114363263,-1.4306766232072,0.501002394480671,22.0089379857922,-1.00347855139717,-4.59915913856914,0.327534582127344,0.994350208748321,0,0,0.172828083940139,-0.597355933939164,0.943012101819442,22.0089379857922,0.467877410202695,-4.67943406896445,0.644895471296204,0.982662080818826,0,0,0.64062641217317,-0.124857277752076,1.40611010209842,22.0089379857922,1.74494267036171,-4.30283328034577,0.0962356764678354,0.95754492511197,0,0,-0.46779832823303,-1.55368446450068,0.618087808034616,22.0089379857922,-0.898228108615627,-4.60793715213971,0.379676889458448,0.996101305024912,0,0
"P04406","G3P_HUMAN","GAPDH","Glyceraldehyde-3-phosphate dehydrogenase",7,7,FALSE,21.0865080829521,21.8483248641039,19.2152159073021,20.8296066818371,23.1936555238228,22.0142099147766,19.2663218532879,20.9159432326094,20.4480690447363,18.6849050428528,20.491966796746,20.0848629069277,20.9478717318913,21.4062115572894,18.3035224329017,19.3246485111452,21.2977183015893,20.7134876716036,20.9779123030052,20.6028512216342,20.0777344655015,21.0991678984208,0.171329057476296,-1.01879901627667,1.36145713122926,20.5832143612244,0.300157770167042,-4.66735541294578,0.767132935771696,0.972684372382738,0,0,0.389236180560715,-0.882115996492329,1.66058835761376,20.5832143612244,0.638351077451816,-4.63769425595575,0.530437450176678,0.994350208748321,0,0,-0.0452437173707345,-1.05905099994332,0.968563565201854,20.5832143612244,-0.0930497345761812,-4.70031105780416,0.926783442151142,0.996032030693816,0,0,-0.263150840455154,-1.27077099553654,0.744469314626236,20.5832143612244,-0.544527954308432,-5.43069123967018,0.59205675339007,0.980641876538483,0,0,0.217907123084419,-1.21146462111772,1.64727886728656,20.5832143612244,0.317861917345544,-4.64567276681988,0.753861790080022,0.996101305024912,0,0
"P05090","APOD_HUMAN","APOD","Apolipoprotein D",5,5,FALSE,27.779774178109,28.4435051106222,27.9389528154081,27.7223920797514,28.6649069220632,28.7105595239168,28.2362619208016,28.1321568477862,27.7190192321166,27.5644302334411,28.4895414070152,28.1678376509294,27.9644726017276,27.9330069403431,27.792106454553,27.8523388536023,27.738252943796,27.1714529136812,27.7734292072071,27.9134716245742,28.5207808791022,28.4170734174592,-0.0194071533808327,-0.455428814525415,0.41661450776375,28.0293510799094,-0.0928038594304289,-4.67358638967754,0.926976327084208,0.974251682600964,0,0,0.113736179432408,-0.352043176893837,0.579515535758653,28.0293510799094,0.509132315898008,-4.64755242582268,0.616192207118196,0.994350208748321,0,0,-0.0835583527369153,-0.4549821895294,0.287865484055569,28.0293510799094,-0.46906428034665,-4.67932468723872,0.644061400540094,0.982662080818826,0,0,-0.216701685550156,-0.58585877335493,0.152455402254618,28.0293510799094,-1.2239490584587,-4.9172962887307,0.235097097722491,0.975226410142607,0,0,0.133143332813241,-0.390528913934811,0.656815579561292,28.0293510799094,0.5301174867625,-4.63581461271557,0.601826595726144,0.996101305024912,0,0
"P05109","S10A8_HUMAN","S100A8","Protein S100-A8",5,5,FALSE,23.4988919335481,23.3355504118136,21.5670857932808,21.583333755021,28.4277343359928,20.9138224616844,21.4184985148516,21.266916180601,22.2823694744716,22.0718139018412,22.8163576883397,21.1750334437894,21.8457466992685,22.8075256925322,22.6737916642913,21.269808605322,22.9189062475049,22.5439990204312,22.1016355554171,21.8301341036192,24.0650438159636,22.8730210602407,0.261292324016168,-1.36859684833778,1.89118149637012,22.5130463799921,0.334257254337123,-4.66570891955636,0.74164101047685,0.972684372382738,0,0,-0.422892601005493,-2.16401878173073,1.31823357971974,22.5130463799921,-0.506421465069842,-4.64773672798645,0.61805971080732,0.994350208748321,0,0,-1.25851120612961,-2.64692775486959,0.129905342610362,22.5130463799921,-1.88994675909502,-4.39238481724747,0.07324487254469,0.85657495108128,0,0,-0.57432628110795,-1.95426951312826,0.805616950912355,22.5130463799921,-0.867780194024834,-5.23163355978107,0.395736874213355,0.980641876538483,0,0,-0.684184925021661,-2.64172006810688,1.27335021806356,22.5130463799921,-0.728746023272322,-4.62238944065295,0.474546312977256,0.996101305024912,0,0
